date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar)
2020/10/3 10:10,965.17,14.26,290.34,12.59,89.7,16.28
2020/10/3 10:20,965.07,14.48,290.57,12.73,89.2,16.51
2020/10/3 10:30,965.11,14.79,290.88,12.82,88,16.85
2020/10/3 10:40,965.15,15.19,291.28,12.97,86.6,17.29
2020/10/3 10:50,965.06,15.73,291.83,13.15,84.6,17.9
2020/10/3 11:00,964.88,15.86,291.98,13.13,83.8,18.05
2020/10/3 11:10,964.82,15.83,291.96,13.17,84.2,18.01
2020/10/3 11:20,964.84,16.04,292.17,13.23,83.4,18.26
2020/10/3 11:30,964.69,16.87,293.02,13.39,79.96,19.25
2020/10/3 11:40,964.51,17.44,293.61,13.64,78.39,19.95
2020/10/3 11:50,964.66,17.71,293.87,13.67,77.19,20.3
2020/10/3 12:00,964.64,17.66,293.82,13.67,77.44,20.23
2020/10/3 12:10,964.61,17.9,294.06,13.7,76.44,20.54
2020/10/3 12:20,964.62,18.17,294.34,13.72,75.26,20.89
2020/10/3 12:30,964.72,18.45,294.61,13.82,74.4,21.26
2020/10/3 12:40,964.86,18.8,294.95,13.91,73.22,21.74
2020/10/3 12:50,965.06,19.15,295.29,13.83,71.27,22.22
2020/10/3 13:00,964.96,19.33,295.48,13.83,70.49,22.47
2020/10/3 13:10,964.98,19.48,295.63,13.72,69.31,22.68
2020/10/3 13:20,964.97,19.4,295.55,13.6,69.12,22.56
2020/10/3 13:30,964.86,19.27,295.43,13.61,69.74,22.38
2020/10/3 13:40,964.75,19.33,295.5,13.65,69.67,22.47
2020/10/3 13:50,964.72,19.38,295.55,13.66,69.5,22.54
2020/10/3 14:00,964.85,19.46,295.62,13.76,69.58,22.65
2020/10/3 14:10,964.97,19.84,295.99,13.86,68.43,23.19
2020/10/3 14:20,964.91,20.01,296.17,13.84,67.61,23.43
2020/10/3 14:30,965.02,19.81,295.96,14.01,69.19,23.15
2020/10/3 14:40,965.17,19.55,295.68,14.25,71.42,22.78
2020/10/3 14:50,965.5,19.46,295.56,14.37,72.4,22.65
2020/10/3 15:00,965.41,19.46,295.57,14.41,72.58,22.65
2020/10/3 15:10,965.4,19.49,295.6,14.51,72.9,22.69
2020/10/3 15:20,965.14,19.59,295.73,14.49,72.38,22.83
2020/10/3 15:30,965.27,19.88,296.01,14.43,70.82,23.25
2020/10/3 15:40,965.48,20.39,296.5,14.32,68.12,23.99
2020/10/3 15:50,965.8,20.05,296.13,12.66,62.45,23.49
2020/10/3 16:00,966.15,19.41,295.46,12.81,65.62,22.58
2020/10/3 16:10,966.26,18.82,294.85,12.67,67.45,21.76
2020/10/3 16:20,966.62,18.16,294.15,12.48,69.44,20.88
2020/10/3 16:30,967.13,17.44,293.38,12.3,71.76,19.95
2020/10/3 16:40,967.31,16.94,292.86,12.05,72.86,19.33
2020/10/3 16:50,967.67,16.43,292.31,11.81,74.08,18.72
2020/10/3 17:00,967.99,15.96,291.81,11.57,75.16,18.16
2020/10/3 17:10,968.11,15.64,291.48,11.44,76.07,17.8
2020/10/3 17:20,968.29,15.42,291.24,11.17,75.76,17.55
2020/10/3 17:30,967.86,15.15,291.01,10.71,74.74,17.24
2020/10/3 17:40,967.49,14.91,290.8,10.62,75.49,16.98
2020/10/3 17:50,967.18,14.79,290.7,10.63,76.13,16.85
2020/10/3 18:00,967.16,14.84,290.75,10.7,76.23,16.9
2020/10/3 18:10,967.35,14.83,290.73,10.84,76.96,16.89
2020/10/3 18:20,967.86,14.58,290.43,10.62,77.11,16.62
2020/10/3 18:30,968.28,14.48,290.29,10.4,76.47,16.51
2020/10/3 18:40,968.31,14.4,290.21,10.15,75.6,16.43
2020/10/3 18:50,968.08,14.24,290.07,10.01,75.68,16.26
2020/10/3 19:00,968.24,14.12,289.93,9.94,75.88,16.13
2020/10/3 19:10,968.43,13.92,289.72,9.91,76.73,15.93
2020/10/3 19:20,968.6,13.72,289.5,9.87,77.53,15.72
2020/10/3 19:30,968.61,13.52,289.3,9.74,77.88,15.52
2020/10/3 19:40,968.74,13.4,289.16,9.69,78.19,15.4
2020/10/3 19:50,968.64,13.23,289,9.69,79.07,15.23
2020/10/3 20:00,968.61,13.06,288.83,9.67,79.85,15.06
2020/10/3 20:10,968.56,13,288.78,9.63,79.98,15
2020/10/3 20:20,968.66,12.72,288.49,9.71,81.9,14.73
2020/10/3 20:30,968.61,12.38,288.15,9.58,83,14.4
2020/10/3 20:40,968.51,12.16,287.93,9.4,83.2,14.19
2020/10/3 20:50,968.54,12.04,287.81,9.3,83.3,14.08
2020/10/3 21:00,968.45,11.97,287.75,9.14,82.8,14.02
2020/10/3 21:10,968.4,11.98,287.76,8.97,81.8,14.03
2020/10/3 21:20,968.47,11.78,287.55,8.83,82.1,13.84
2020/10/3 21:30,968.65,11.61,287.37,8.7,82.3,13.69
2020/10/3 21:40,968.78,11.47,287.21,8.53,82.1,13.56
2020/10/3 21:50,968.83,11.37,287.11,8.45,82.2,13.47
2020/10/3 22:00,969,11.23,286.95,8.33,82.3,13.35
2020/10/3 22:10,969.06,11.24,286.96,8.13,81.1,13.35
2020/10/3 22:20,968.92,11.1,286.83,8.03,81.3,13.23
2020/10/3 22:30,969.02,10.89,286.61,7.98,82.2,13.05
2020/10/3 22:40,969.15,10.78,286.49,7.91,82.4,12.95
2020/10/3 22:50,969.11,10.7,286.41,7.89,82.7,12.88
2020/10/3 23:00,968.94,10.5,286.22,7.92,84,12.71
2020/10/3 23:10,968.92,10.14,285.86,7.91,86,12.41
2020/10/3 23:20,968.94,10.28,286,7.94,85.4,12.53
2020/10/3 23:30,968.78,10.36,286.09,7.97,85.1,12.59
2020/10/3 23:40,968.72,10.4,286.14,8.01,85.1,12.63
2020/10/3 23:50,968.69,10.17,285.91,8.04,86.6,12.43
2020/10/4 0:00,968.89,9.76,285.48,8.01,88.8,12.1
2020/10/4 0:10,968.98,9.59,285.3,8.02,89.9,11.96
2020/10/4 0:20,968.83,9.52,285.24,8.05,90.5,11.9
2020/10/4 0:30,968.81,9.42,285.14,8.03,91,11.82
2020/10/4 0:40,968.77,9.35,285.08,8.01,91.3,11.77
2020/10/4 0:50,968.95,9.2,284.91,7.97,92,11.65
2020/10/4 1:00,969.09,8.91,284.6,7.91,93.4,11.42
2020/10/4 1:10,969.18,8.75,284.44,7.82,93.9,11.3
2020/10/4 1:20,969.03,8.64,284.34,7.78,94.3,11.22
2020/10/4 1:30,968.97,8.64,284.34,7.79,94.4,11.22
2020/10/4 1:40,969.01,8.62,284.32,7.77,94.4,11.2
2020/10/4 1:50,969.03,8.37,284.06,7.68,95.4,11.01
2020/10/4 2:00,968.95,8.2,283.9,7.63,96.2,10.89
2020/10/4 2:10,968.83,8.11,283.82,7.63,96.8,10.82
2020/10/4 2:20,968.74,8.23,283.95,7.69,96.4,10.91
2020/10/4 2:30,968.53,8.41,284.15,7.73,95.5,11.04
2020/10/4 2:40,968.34,8.4,284.15,7.69,95.3,11.03
2020/10/4 2:50,968.34,8.21,283.96,7.61,96,10.89
2020/10/4 3:00,968.21,7.91,283.67,7.53,97.4,10.67
2020/10/4 3:10,968.14,7.84,283.6,7.54,98,10.62
2020/10/4 3:20,968.17,8,283.76,7.6,97.3,10.74
2020/10/4 3:30,968.18,8,283.76,7.61,97.4,10.74
2020/10/4 3:40,968.09,7.84,283.61,7.39,97,10.62
2020/10/4 3:50,968.02,7.2,282.97,7.11,99.4,10.17
2020/10/4 4:00,968.06,7.12,282.88,7.12,100,10.11
2020/10/4 4:10,968.37,7.46,283.2,7.4,99.6,10.35
2020/10/4 4:20,968.62,7.33,283.04,7.27,99.6,10.25
2020/10/4 4:30,968.97,6.86,282.55,6.83,99.8,9.93
2020/10/4 4:40,969.24,6.58,282.24,6.58,100,9.74
2020/10/4 4:50,969.5,6.37,282.01,6.37,100,9.6
2020/10/4 5:00,969.87,6.38,281.98,6.38,100,9.6
2020/10/4 5:10,970.04,6.5,282.09,6.5,100,9.69
2020/10/4 5:20,970.26,6.43,282.01,6.43,100,9.64
2020/10/4 5:30,970.1,6.37,281.95,6.37,100,9.6
2020/10/4 5:40,969.86,6.29,281.9,6.29,100,9.55
2020/10/4 5:50,969.69,6.29,281.91,6.29,100,9.55
2020/10/4 6:00,969.68,6.51,282.13,6.51,100,9.69
2020/10/4 6:10,969.81,6.79,282.4,6.78,100,9.88
2020/10/4 6:20,969.92,6.88,282.48,6.88,100,9.94
2020/10/4 6:30,969.95,7.12,282.73,7.12,100,10.11
2020/10/4 6:40,969.8,7.41,283.03,7.4,99.9,10.31
2020/10/4 6:50,970.01,7.93,283.54,7.59,97.7,10.69
2020/10/4 7:00,970.07,8.68,284.29,7.79,94.1,11.25
2020/10/4 7:10,970.29,8.86,284.45,7.71,92.5,11.38
2020/10/4 7:20,970.28,8.81,284.4,7.62,92.2,11.35
2020/10/4 7:30,970.18,8.8,284.4,7.62,92.3,11.34
2020/10/4 7:40,970.51,8.78,284.35,7.68,92.8,11.32
2020/10/4 7:50,970.7,9.07,284.63,7.79,91.7,11.55
2020/10/4 8:00,970.78,9.94,285.5,7.9,87.1,12.24
2020/10/4 8:10,970.83,11.02,286.59,8.06,81.9,13.16
2020/10/4 8:20,970.96,11.56,287.12,8.13,79.42,13.64
2020/10/4 8:30,971.05,12.24,287.8,8.08,75.66,14.27
2020/10/4 8:40,971.08,12.58,288.14,7.86,72.92,14.59
2020/10/4 8:50,970.94,13.11,288.68,7.84,70.3,15.11
2020/10/4 9:00,970.95,13.41,288.99,7.42,67,15.41
2020/10/4 9:10,971.09,13.93,289.5,7.53,65.26,15.94
2020/10/4 9:20,971.21,14.25,289.81,7.38,63.27,16.27
2020/10/4 9:30,971.3,14.58,290.14,6.92,59.98,16.62
2020/10/4 9:40,971.28,14.59,290.15,6.25,57.24,16.63
2020/10/4 9:50,971.41,14.57,290.12,6.56,58.58,16.61
2020/10/4 10:00,971.5,14.69,290.23,6.31,57.13,16.74
2020/10/4 10:10,971.64,14.57,290.1,5.82,55.63,16.61
2020/10/4 10:20,971.73,14.82,290.34,5.6,53.92,16.88
2020/10/4 10:30,971.91,14.61,290.11,5.69,54.98,16.65
2020/10/4 10:40,972.11,14.41,289.9,5.41,54.63,16.44
2020/10/4 10:50,972.12,14.37,289.85,5.44,54.91,16.4
2020/10/4 11:00,972.2,14.51,289.99,5.72,55.48,16.55
2020/10/4 11:10,972.42,14.53,289.99,5.75,55.51,16.57
2020/10/4 11:20,972.68,14.4,289.84,5.85,56.39,16.43
2020/10/4 11:30,972.82,14.19,289.61,5.77,56.83,16.21
2020/10/4 11:40,972.98,14.08,289.49,5.94,57.93,16.09
2020/10/4 11:50,973.15,13.94,289.33,5.95,58.47,15.95
2020/10/4 12:00,973.41,13.9,289.27,6.07,59.14,15.9
2020/10/4 12:10,973.5,14.08,289.44,5.97,58.02,16.09
2020/10/4 12:20,973.51,14.57,289.94,5.58,54.72,16.61
2020/10/4 12:30,973.55,14.74,290.11,5.56,54.06,16.79
2020/10/4 12:40,973.72,14.62,289.97,5.59,54.57,16.66
2020/10/4 12:50,973.68,15.1,290.46,5.57,52.84,17.19
2020/10/4 13:00,973.83,14.98,290.32,5.54,53.14,17.06
2020/10/4 13:10,973.93,14.58,289.91,5.52,54.46,16.62
2020/10/4 13:20,974.06,14.51,289.83,5.2,53.51,16.55
2020/10/4 13:30,974.32,14.41,289.71,5.22,53.9,16.44
2020/10/4 13:40,974.31,14.54,289.84,5.38,54.07,16.58
2020/10/4 13:50,974.36,14.67,289.97,5.52,54.14,16.72
2020/10/4 14:00,974.4,14.97,290.26,5.23,52.05,17.05
2020/10/4 14:10,974.48,14.88,290.17,5.04,51.67,16.95
2020/10/4 14:20,974.51,15,290.29,5,51.1,17.08
2020/10/4 14:30,974.64,15.18,290.46,4.76,49.69,17.28
2020/10/4 14:40,974.74,15.29,290.56,4.69,49.08,17.4
2020/10/4 14:50,974.75,15.53,290.8,4.45,47.54,17.67
2020/10/4 15:00,974.67,15.38,290.65,4.26,47.35,17.5
2020/10/4 15:10,974.78,15.33,290.6,4.1,46.97,17.44
2020/10/4 15:20,974.9,15.57,290.83,4.01,45.95,17.72
2020/10/4 15:30,974.87,15.63,290.89,4.23,46.5,17.78
2020/10/4 15:40,974.85,15.8,291.06,3.99,45.23,17.98
2020/10/4 15:50,974.91,15.8,291.06,3.5,43.68,17.98
2020/10/4 16:00,975.09,15.75,290.99,3.49,43.79,17.92
2020/10/4 16:10,975.26,15.78,291.01,3.83,44.78,17.96
2020/10/4 16:20,975.36,15.74,290.96,3.7,44.48,17.91
2020/10/4 16:30,975.57,15.66,290.86,3.68,44.65,17.82
2020/10/4 16:40,975.67,15.57,290.76,3.63,44.74,17.72
2020/10/4 16:50,975.78,15.46,290.64,3.93,46.04,17.59
2020/10/4 17:00,975.96,15.27,290.43,4.28,47.76,17.38
2020/10/4 17:10,976.07,15.01,290.16,4.26,48.5,17.09
2020/10/4 17:20,976.19,14.86,290,4.16,48.63,16.92
2020/10/4 17:30,976.37,14.58,289.7,4.15,49.49,16.62
2020/10/4 17:40,976.49,14.46,289.57,3.78,48.56,16.49
2020/10/4 17:50,976.61,14.32,289.42,3.72,48.81,16.34
2020/10/4 18:00,976.65,14.17,289.27,3.55,48.7,16.19
2020/10/4 18:10,976.68,14.14,289.24,3.4,48.29,16.15
2020/10/4 18:20,976.75,13.97,289.06,3.43,48.92,15.98
2020/10/4 18:30,976.79,13.73,288.81,3.53,50.03,15.73
2020/10/4 18:40,976.93,13.3,288.37,3.86,52.66,15.3
2020/10/4 18:50,977.03,12.66,287.72,4.11,55.92,14.67
2020/10/4 19:00,977.03,12.39,287.44,4.41,58.13,14.41
2020/10/4 19:10,977.1,12.2,287.25,4.76,60.3,14.23
2020/10/4 19:20,977.13,11.98,287.02,5.05,62.44,14.03
2020/10/4 19:30,977.15,11.92,286.96,5.37,64.13,13.97
2020/10/4 19:40,977.08,12,287.05,5.57,64.68,14.04
2020/10/4 19:50,977.18,12.04,287.08,5.68,64.99,14.08
2020/10/4 20:00,977.24,12.21,287.25,5.62,63.99,14.24
2020/10/4 20:10,977.25,12.23,287.26,5.7,64.26,14.26
2020/10/4 20:20,977.43,12.14,287.16,5.79,65.08,14.17
2020/10/4 20:30,977.57,12.1,287.11,5.83,65.41,14.14
2020/10/4 20:40,977.61,12.02,287.02,5.88,65.98,14.06
2020/10/4 20:50,977.66,11.71,286.71,5.96,67.72,13.78
2020/10/4 21:00,977.63,11.47,286.47,5.97,68.86,13.56
2020/10/4 21:10,977.63,11.25,286.25,6.04,70.23,13.36
2020/10/4 21:20,977.67,10.94,285.93,5.96,71.28,13.09
2020/10/4 21:30,977.68,10.83,285.82,6,71.99,13
2020/10/4 21:40,977.79,10.7,285.68,6.13,73.29,12.88
2020/10/4 21:50,977.91,10.4,285.37,6.08,74.5,12.63
2020/10/4 22:00,977.92,10.21,285.18,6.11,75.63,12.47
2020/10/4 22:10,977.91,10.05,285.02,6,75.88,12.34
2020/10/4 22:20,977.92,10.12,285.08,5.96,75.3,12.39
2020/10/4 22:30,977.89,10.19,285.16,5.96,74.96,12.45
2020/10/4 22:40,977.89,10.28,285.25,5.94,74.39,12.53
2020/10/4 22:50,977.92,10.22,285.19,5.97,74.84,12.48
2020/10/4 23:00,977.83,10.12,285.09,6.15,76.28,12.39
2020/10/4 23:10,977.79,9.34,284.31,6.45,82.1,11.76
2020/10/4 23:20,977.82,9.31,284.28,5.96,79.5,11.74
2020/10/4 23:30,977.73,9.91,284.89,5.86,75.82,12.22
2020/10/4 23:40,977.75,9.56,284.54,6.15,79.25,11.94
2020/10/4 23:50,977.66,8.63,283.61,6.12,84.2,11.21
2020/10/5 0:00,977.67,8.44,283.41,6.16,85.5,11.06
2020/10/5 0:10,977.76,8.3,283.27,6.17,86.4,10.96
2020/10/5 0:20,977.81,8.12,283.08,6.18,87.5,10.83
2020/10/5 0:30,977.68,8.34,283.31,6.09,85.7,10.99
2020/10/5 0:40,977.53,8.98,283.97,5.99,81.5,11.48
2020/10/5 0:50,977.41,9.49,284.49,5.98,78.67,11.88
2020/10/5 1:00,977.33,9.57,284.58,6.09,78.82,11.94
2020/10/5 1:10,977.31,8.82,283.83,6.29,84.1,11.35
2020/10/5 1:20,977.41,8.21,283.2,6.26,87.5,10.89
2020/10/5 1:30,977.5,7.59,282.57,6.3,91.5,10.44
2020/10/5 1:40,977.59,7.62,282.59,6.22,90.8,10.46
2020/10/5 1:50,977.4,7.98,282.98,6.21,88.5,10.73
2020/10/5 2:00,977.25,7.97,282.97,6.29,89.1,10.71
2020/10/5 2:10,977.32,8.1,283.1,6.27,88.2,10.81
2020/10/5 2:20,977.4,7.74,282.73,6.3,90.6,10.55
2020/10/5 2:30,977.35,7.13,282.12,6.23,94,10.12
2020/10/5 2:40,977.31,7.07,282.07,6.28,94.7,10.08
2020/10/5 2:50,977.32,7.22,282.22,6.3,93.8,10.18
2020/10/5 3:00,977.35,7.25,282.24,6.32,93.8,10.2
2020/10/5 3:10,977.32,7.05,282.04,6.31,95,10.06
2020/10/5 3:20,977.31,7.28,282.27,6.38,94,10.22
2020/10/5 3:30,977.34,7.56,282.55,6.39,92.3,10.42
2020/10/5 3:40,977.27,7.38,282.38,6.34,93.1,10.29
2020/10/5 3:50,977.2,7.15,282.15,6.28,94.2,10.13
2020/10/5 4:00,977.12,7.18,282.2,6.3,94.1,10.16
2020/10/5 4:10,976.93,7.24,282.27,6.39,94.3,10.19
2020/10/5 4:20,976.64,7.34,282.39,6.4,93.7,10.27
2020/10/5 4:30,976.39,7.7,282.77,6.61,92.8,10.52
2020/10/5 4:40,976.62,7.58,282.64,6.64,93.7,10.44
2020/10/5 4:50,977.13,7.33,282.34,6.59,95,10.26
2020/10/5 5:00,976.98,7.16,282.19,6.4,94.9,10.14
2020/10/5 5:10,976.74,7.36,282.41,6.35,93.3,10.28
2020/10/5 5:20,976.79,7.55,282.59,6.35,92.1,10.41
2020/10/5 5:30,976.82,7.75,282.79,6.46,91.5,10.56
2020/10/5 5:40,976.73,8.04,283.09,6.41,89.4,10.77
2020/10/5 5:50,976.75,8.56,283.61,6.34,85.9,11.16
2020/10/5 6:00,976.74,8.63,283.68,6.74,87.9,11.21
2020/10/5 6:10,976.75,8,283.05,6.82,92.2,10.74
2020/10/5 6:20,976.7,7.85,282.9,6.79,93,10.63
2020/10/5 6:30,976.62,7.71,282.77,6.83,94.1,10.53
2020/10/5 6:40,976.7,7.6,282.65,6.77,94.5,10.45
2020/10/5 6:50,976.71,7.58,282.63,6.77,94.6,10.43
2020/10/5 7:00,976.74,7.53,282.58,6.88,95.6,10.4
2020/10/5 7:10,976.86,7.64,282.68,6.91,95.1,10.48
2020/10/5 7:20,976.99,7.82,282.85,6.91,93.9,10.61
2020/10/5 7:30,977.23,7.99,282.99,7.03,93.7,10.73
2020/10/5 7:40,977.48,8.02,283.01,7.08,93.8,10.75
2020/10/5 7:50,977.61,8.1,283.08,7.1,93.4,10.81
2020/10/5 8:00,977.77,8.23,283.2,7.36,94.2,10.91
2020/10/5 8:10,977.7,8.34,283.31,7.34,93.4,10.99
2020/10/5 8:20,977.68,8.5,283.47,7.75,95,11.11
2020/10/5 8:30,977.67,8.48,283.45,8.18,98,11.09
2020/10/5 8:40,977.7,8.62,283.59,7.9,95.2,11.2
2020/10/5 8:50,977.83,8.81,283.77,7.95,94.3,11.35
2020/10/5 9:00,977.91,8.93,283.89,8.13,94.7,11.44
2020/10/5 9:10,977.96,8.85,283.8,8.36,96.7,11.38
2020/10/5 9:20,977.79,9.05,284.02,8.71,97.7,11.53
2020/10/5 9:30,977.73,9.26,284.23,8.89,97.5,11.7
2020/10/5 9:40,977.72,9.4,284.38,9.13,98.2,11.81
2020/10/5 9:50,977.78,9.37,284.34,9.16,98.6,11.78
2020/10/5 10:00,977.71,9.44,284.42,9.35,99.4,11.84
2020/10/5 10:10,977.64,9.64,284.62,9.55,99.4,12
2020/10/5 10:20,977.67,9.66,284.64,9.65,99.9,12.02
2020/10/5 10:30,977.71,9.92,284.9,9.83,99.4,12.23
2020/10/5 10:40,977.73,10.24,285.22,10.03,98.6,12.49
2020/10/5 10:50,977.78,10.62,285.6,10.2,97.2,12.81
2020/10/5 11:00,977.76,11.01,285.99,10.38,95.9,13.15
2020/10/5 11:10,977.67,11.52,286.51,10.59,94,13.61
2020/10/5 11:20,977.65,12.03,287.03,10.66,91.3,14.07
2020/10/5 11:30,977.66,12.95,287.95,9.83,81.3,14.95
2020/10/5 11:40,977.66,13.64,288.65,8.68,71.93,15.64
2020/10/5 11:50,977.73,13.89,288.89,7.78,66.57,15.89
2020/10/5 12:00,977.72,14.29,289.3,7.21,62.35,16.31
2020/10/5 12:10,977.66,14.5,289.51,6.95,60.43,16.54
2020/10/5 12:20,977.79,14.4,289.4,6.9,60.63,16.43
2020/10/5 12:30,977.85,14.41,289.41,6.95,60.78,16.44
2020/10/5 12:40,977.87,14.5,289.5,7.07,60.93,16.54
2020/10/5 12:50,977.77,14.89,289.9,6.75,58.11,16.96
2020/10/5 13:00,977.74,15.11,290.12,6.37,55.82,17.2
2020/10/5 13:10,977.77,15.32,290.33,6.05,53.86,17.43
2020/10/5 13:20,977.87,15.27,290.27,6.33,55.11,17.38
2020/10/5 13:30,977.94,15.24,290.24,6.44,55.64,17.34
2020/10/5 13:40,978.04,15.3,290.29,6.85,57,17.41
2020/10/5 13:50,977.94,15.45,290.45,6.82,56.32,17.58
2020/10/5 14:00,977.86,15.15,290.15,6.33,55.54,17.24
2020/10/5 14:10,977.9,14.98,289.98,6.42,56.48,17.06
2020/10/5 14:20,977.9,15.17,290.17,6.52,56.17,17.27
2020/10/5 14:30,977.87,15.14,290.14,6.24,55.2,17.23
2020/10/5 14:40,977.91,15.01,290.01,6.32,55.99,17.09
2020/10/5 14:50,977.96,14.82,289.81,6.21,56.23,16.88
2020/10/5 15:00,977.95,14.64,289.63,6.04,56.25,16.69
2020/10/5 15:10,977.97,14.4,289.39,5.9,56.56,16.43
2020/10/5 15:20,978.03,14.21,289.19,5.87,57.15,16.23
2020/10/5 15:30,978.13,14.1,289.07,6.08,58.42,16.11
2020/10/5 15:40,978.19,14.04,289.01,6.33,59.67,16.05
2020/10/5 15:50,978.19,14.03,289,6.49,60.37,16.04
2020/10/5 16:00,978.24,13.96,288.92,6.62,61.18,15.97
2020/10/5 16:10,978.29,13.92,288.88,6.69,61.62,15.93
2020/10/5 16:20,978.27,14.03,288.99,6.72,61.33,16.04
2020/10/5 16:30,978.27,14.22,289.18,6.83,61.03,16.24
2020/10/5 16:40,978.28,14.34,289.3,6.82,60.5,16.37
2020/10/5 16:50,978.34,14.34,289.3,6.27,58.26,16.37
2020/10/5 17:00,978.48,14.19,289.13,6.03,57.85,16.21
2020/10/5 17:10,978.56,14.08,289.02,5.94,57.91,16.09
2020/10/5 17:20,978.62,13.91,288.84,6.04,58.97,15.92
2020/10/5 17:30,978.67,13.73,288.65,6.09,59.85,15.73
2020/10/5 17:40,978.7,13.61,288.53,6.19,60.77,15.61
2020/10/5 17:50,978.7,13.49,288.41,6.25,61.48,15.49
2020/10/5 18:00,978.7,13.48,288.4,6.17,61.19,15.48
2020/10/5 18:10,978.82,13.38,288.29,6.32,62.25,15.38
2020/10/5 18:20,978.91,13.25,288.15,6.49,63.51,15.25
2020/10/5 18:30,978.99,13.15,288.04,6.55,64.2,15.15
2020/10/5 18:40,978.99,13.09,287.98,6.57,64.51,15.09
2020/10/5 18:50,979.06,13.05,287.94,6.62,64.94,15.05
2020/10/5 19:00,979.04,13.14,288.03,6.51,64.04,15.14
2020/10/5 19:10,979.08,13.12,288.01,6.65,64.76,15.12
2020/10/5 19:20,979.09,13.01,287.89,6.71,65.5,15.01
2020/10/5 19:30,979.1,13.06,287.94,6.66,65.05,15.06
2020/10/5 19:40,979.09,13.12,288.01,6.73,65.1,15.12
2020/10/5 19:50,979.11,13.1,287.98,6.79,65.47,15.1
2020/10/5 20:00,979.09,12.98,287.86,6.83,66.16,14.98
2020/10/5 20:10,979.13,12.96,287.84,6.89,66.52,14.96
2020/10/5 20:20,979.19,12.85,287.73,7.02,67.59,14.85
2020/10/5 20:30,979.14,12.77,287.65,7.24,68.98,14.77
2020/10/5 20:40,979.2,12.6,287.47,7.33,70.19,14.61
2020/10/5 20:50,979.19,12.49,287.36,7.27,70.41,14.5
2020/10/5 21:00,979.19,12.34,287.21,7.33,71.42,14.36
2020/10/5 21:10,979.19,12.15,287.02,7.42,72.79,14.18
2020/10/5 21:20,979.09,12.12,287,7.52,73.42,14.16
2020/10/5 21:30,979.08,12.11,286.99,7.6,73.84,14.15
2020/10/5 21:40,979.11,12.06,286.94,7.58,74.01,14.1
2020/10/5 21:50,979.14,12.12,287,7.62,73.93,14.16
2020/10/5 22:00,979.07,12.08,286.96,7.69,74.48,14.12
2020/10/5 22:10,979.08,11.98,286.86,7.76,75.31,14.03
2020/10/5 22:20,979.05,11.94,286.82,7.81,75.8,13.99
2020/10/5 22:30,979.1,11.91,286.79,7.85,76.13,13.96
2020/10/5 22:40,979.16,11.83,286.7,7.89,76.73,13.89
2020/10/5 22:50,979.2,11.83,286.7,7.89,76.75,13.89
2020/10/5 23:00,979.15,11.87,286.74,7.83,76.25,13.92
2020/10/5 23:10,979.1,11.83,286.71,7.83,76.42,13.89
2020/10/5 23:20,979.07,11.82,286.7,7.78,76.23,13.88
2020/10/5 23:30,979.1,11.78,286.66,7.81,76.57,13.84
2020/10/5 23:40,979.05,11.78,286.66,7.88,76.93,13.84
2020/10/5 23:50,979.1,11.7,286.58,7.88,77.38,13.77
2020/10/6 0:00,979.03,11.62,286.5,7.9,77.9,13.7
2020/10/6 0:10,978.96,11.51,286.4,7.94,78.66,13.6
2020/10/6 0:20,978.87,11.47,286.36,7.97,79.01,13.56
2020/10/6 0:30,978.89,11.48,286.37,7.98,79.05,13.57
2020/10/6 0:40,978.94,11.49,286.38,7.95,78.84,13.58
2020/10/6 0:50,978.92,11.43,286.32,7.97,79.22,13.52
2020/10/6 1:00,978.92,11.32,286.21,7.97,79.81,13.43
2020/10/6 1:10,978.91,11.22,286.11,8,80.5,13.34
2020/10/6 1:20,978.83,11.19,286.09,8.04,80.9,13.31
2020/10/6 1:30,978.8,11.2,286.1,8.03,80.8,13.32
2020/10/6 1:40,978.89,11.32,286.21,8.11,80.6,13.43
2020/10/6 1:50,978.86,11.33,286.22,8.27,81.4,13.43
2020/10/6 2:00,978.8,11.39,286.29,8.36,81.6,13.49
2020/10/6 2:10,978.71,11.48,286.39,8.43,81.5,13.57
2020/10/6 2:20,978.62,11.6,286.52,8.44,80.9,13.68
2020/10/6 2:30,978.5,11.65,286.58,8.43,80.6,13.72
2020/10/6 2:40,978.47,11.67,286.6,8.42,80.4,13.74
2020/10/6 2:50,978.41,11.58,286.51,8.4,80.8,13.66
2020/10/6 3:00,978.28,11.49,286.43,8.41,81.3,13.58
2020/10/6 3:10,978.26,11.52,286.47,8.42,81.2,13.61
2020/10/6 3:20,978.15,11.51,286.46,8.48,81.6,13.6
2020/10/6 3:30,978.03,11.51,286.47,8.57,82.1,13.6
2020/10/6 3:40,978,11.43,286.4,8.58,82.6,13.52
2020/10/6 3:50,977.96,11.47,286.44,8.57,82.3,13.56
2020/10/6 4:00,977.95,11.48,286.45,8.61,82.5,13.57
2020/10/6 4:10,977.97,11.5,286.47,8.63,82.5,13.59
2020/10/6 4:20,977.98,11.42,286.39,8.61,82.8,13.52
2020/10/6 4:30,977.89,11.39,286.37,8.52,82.5,13.49
2020/10/6 4:40,977.85,11.45,286.43,8.51,82.1,13.54
2020/10/6 4:50,977.82,11.43,286.41,8.53,82.3,13.52
