date,0,1,2,3,4,5
2018/12/1 17:00,2,100,7,400,124,629
2018/12/1 18:00,6,114,8,398,158,605
2018/12/1 19:00,10,116,8,430,163,623
2018/12/1 20:00,9,125,10,514,201,659
2018/12/1 21:00,9,123,8,650,216,725
2018/12/1 22:00,9,130,8,606,249,984
2018/12/1 23:00,10,118,8,622,232,979
2018/12/2 0:00,71,109,8,648,263,981
2018/12/2 1:00,21,105,8,614,235,746
2018/12/2 2:00,34,95,8,500,197,569
2018/12/2 3:00,67,80,8,402,169,507
2018/12/2 4:00,67,79,8,392,157,479
2018/12/2 5:00,67,73,8,386,147,465
2018/12/2 6:00,66,78,8,378,151,453
2018/12/2 7:00,67,90,8,323,140,408
2018/12/2 8:00,66,105,8,275,97,324
2018/12/2 9:00,59,149,8,344,134,508
2018/12/2 10:00,58,135,8,386,137,614
2018/12/2 11:00,37,112,8,356,135,578
2018/12/2 12:00,4,120,7,386,136,596
2018/12/2 13:00,4,114,7,390,146,683
2018/12/2 14:00,2,118,6,426,164,887
2018/12/2 15:00,4,111,8,350,131,662
2018/12/2 16:00,4,111,8,334,114,647
2018/12/2 17:00,4,99,8,372,125,641
2018/12/2 18:00,2,107,8,384,127,611
2018/12/2 19:00,4,107,8,348,140,575
2018/12/2 20:00,4,117,10,424,154,590
2018/12/2 21:00,6,129,8,659,203,794
2018/12/2 22:00,10,136,8,674,205,1004
2018/12/2 23:00,10,124,8,602,194,866
2018/12/3 0:00,12,112,8,630,233,896
2018/12/3 1:00,13,100,8,568,209,692
2018/12/3 2:00,12,93,8,473,170,543
2018/12/3 3:00,11,78,8,392,164,456
2018/12/3 4:00,13,72,7,396,144,414
2018/12/3 5:00,12,72,8,360,139,405
2018/12/3 6:00,12,76,8,376,140,396
2018/12/3 7:00,12,80,8,326,139,372
2018/12/3 8:00,10,104,8,271,100,300
2018/12/3 9:00,10,151,8,342,120,490
2018/12/3 10:00,5,128,8,348,120,593
2018/12/3 11:00,2,113,8,418,113,590
2018/12/3 12:00,33,115,7,372,122,563
2018/12/3 13:00,58,109,7,412,154,540
2018/12/3 14:00,56,109,7,424,137,626
2018/12/3 15:00,42,108,8,354,114,656
2018/12/3 16:00,2,106,7,330,110,614
2018/12/3 17:00,32,110,7,372,142,590
2018/12/3 18:00,8,100,8,348,158,680
2018/12/3 19:00,4,95,10,374,146,596
2018/12/3 20:00,6,111,12,388,167,632
2018/12/3 21:00,6,118,8,598,215,734
2018/12/3 22:00,6,117,8,525,236,892
2018/12/3 23:00,8,128,8,541,197,803
2018/12/4 0:00,9,116,8,656,250,860
2018/12/4 1:00,10,105,8,558,222,734
2018/12/4 2:00,10,94,8,491,179,560
2018/12/4 3:00,9,77,8,412,161,464
2018/12/4 4:00,9,72,8,392,156,464
2018/12/4 5:00,9,72,8,374,144,456
2018/12/4 6:00,10,79,8,390,142,435
2018/12/4 7:00,9,88,8,322,141,420
2018/12/4 8:00,7,105,8,295,101,345
2018/12/4 9:00,4,149,8,378,145,517
2018/12/4 10:00,16,130,8,354,157,671
2018/12/4 11:00,39,114,9,398,125,674
2018/12/4 12:00,2,109,8,461,138,686
2018/12/4 13:00,2,113,8,412,152,746
2018/12/4 14:00,4,105,8,442,151,866
2018/12/4 15:00,4,108,8,376,143,695
2018/12/4 16:00,51,101,7,358,147,749
2018/12/4 17:00,25,113,7,358,164,761
2018/12/4 18:00,4,114,8,322,168,701
2018/12/4 19:00,0,118,8,444,177,581
2018/12/4 20:00,2,119,7,496,192,606
2018/12/4 21:00,6,126,8,694,196,752
2018/12/4 22:00,11,127,9,588,209,857
2018/12/4 23:00,11,119,8,576,195,886
2018/12/5 0:00,19,113,8,588,242,893
2018/12/5 1:00,13,100,8,521,209,767
2018/12/5 2:00,47,96,8,460,153,611
2018/12/5 3:00,66,80,8,386,152,493
2018/12/5 4:00,65,75,8,340,147,496
2018/12/5 5:00,67,73,8,364,139,432
2018/12/5 6:00,65,77,8,360,141,423
2018/12/5 7:00,65,84,8,301,136,393
2018/12/5 8:00,65,107,8,259,99,345
2018/12/5 9:00,58,140,8,340,115,536
2018/12/5 10:00,57,121,8,346,123,593
2018/12/5 11:00,52,109,4,364,121,563
2018/12/5 12:00,6,108,6,436,125,728
2018/12/5 13:00,4,104,6,386,142,821
2018/12/5 14:00,2,98,6,420,139,890
2018/12/5 15:00,6,99,8,388,139,692
2018/12/5 16:00,59,98,8,342,146,692
2018/12/5 17:00,33,94,8,388,133,701
2018/12/5 18:00,29,91,8,410,141,644
2018/12/5 19:00,65,96,7,438,159,647
2018/12/5 20:00,51,98,10,468,180,650
2018/12/5 21:00,11,109,8,526,207,785
2018/12/5 22:00,11,111,13,636,199,905
2018/12/5 23:00,13,102,8,610,214,938
2018/12/6 0:00,17,96,8,596,258,1000
2018/12/6 1:00,16,96,8,622,249,836
2018/12/6 2:00,11,94,8,568,198,638
2018/12/6 3:00,12,75,8,468,188,560
2018/12/6 4:00,11,72,8,414,172,522
2018/12/6 5:00,12,71,8,406,159,487
2018/12/6 6:00,12,73,8,392,150,485
2018/12/6 7:00,11,78,10,328,139,438
2018/12/6 8:00,11,89,8,254,98,369
2018/12/6 9:00,9,98,8,328,109,453
2018/12/6 10:00,9,110,10,386,140,482
2018/12/6 11:00,4,120,14,424,150,635
2018/12/6 12:00,8,112,9,505,178,665
2018/12/6 13:00,7,114,8,479,181,809
2018/12/6 14:00,6,115,8,506,161,854
2018/12/6 15:00,6,115,8,470,156,740
2018/12/6 16:00,2,108,8,498,170,824
2018/12/6 17:00,13,106,8,487,143,707
2018/12/6 18:00,7,101,8,434,123,770
2018/12/6 19:00,2,98,9,410,131,707
2018/12/6 20:00,8,99,8,465,147,668
2018/12/6 21:00,6,115,8,502,140,731
2018/12/6 22:00,7,111,8,538,134,674
2018/12/6 23:00,8,108,8,537,175,728
2018/12/7 0:00,10,95,8,538,208,683
2018/12/7 1:00,11,96,8,558,209,638
2018/12/7 2:00,11,93,8,521,208,599
2018/12/7 3:00,11,77,0,452,195,515
2018/12/7 4:00,11,71,0,416,168,504
2018/12/7 5:00,11,70,7,386,144,432
2018/12/7 6:00,11,73,7,378,137,426
2018/12/7 7:00,11,78,8,332,127,378
2018/12/7 8:00,10,89,8,218,87,336
2018/12/7 9:00,8,96,8,283,92,348
2018/12/7 10:00,6,105,8,344,108,387
2018/12/7 11:00,2,110,8,436,100,484
2018/12/7 12:00,4,115,8,503,129,629
2018/12/7 13:00,2,113,8,581,152,836
2018/12/7 14:00,2,123,8,575,203,1043
2018/12/7 15:00,2,116,8,420,161,755
2018/12/7 16:00,4,108,8,392,134,638
2018/12/7 17:00,13,109,7,378,119,659
2018/12/7 18:00,4,101,8,390,111,532
2018/12/7 19:00,4,104,8,372,101,533
2018/12/7 20:00,6,113,8,424,104,620
2018/12/7 21:00,8,113,9,469,131,539
2018/12/7 22:00,8,116,8,538,143,617
2018/12/7 23:00,7,109,8,546,164,731
2018/12/8 0:00,10,104,8,650,231,731
2018/12/8 1:00,11,101,8,584,209,668
2018/12/8 2:00,9,90,8,514,182,543
2018/12/8 3:00,9,73,8,442,161,484
2018/12/8 4:00,10,71,8,394,161,450
2018/12/8 5:00,10,71,7,374,137,432
2018/12/8 6:00,9,75,8,360,144,417
2018/12/8 7:00,9,78,8,287,127,378
2018/12/8 8:00,7,94,8,255,93,342
2018/12/8 9:00,7,125,8,330,109,459
2018/12/8 10:00,6,117,8,330,137,533
2018/12/8 11:00,32,111,8,386,99,507
2018/12/8 12:00,2,112,8,438,104,581
2018/12/8 13:00,4,112,6,471,130,662
2018/12/8 14:00,2,112,6,420,140,761
2018/12/8 15:00,2,101,7,418,122,629
2018/12/8 16:00,2,105,6,384,123,620
2018/12/8 17:00,12,98,7,370,117,507
2018/12/8 18:00,7,99,8,366,111,473
2018/12/8 19:00,6,100,8,394,128,475
2018/12/8 20:00,8,118,10,412,144,593
2018/12/8 21:00,7,119,8,602,166,680
2018/12/8 22:00,9,118,8,588,176,713
2018/12/8 23:00,9,111,8,586,185,785
2018/12/9 0:00,11,106,8,576,221,803
2018/12/9 1:00,11,103,8,540,225,638
2018/12/9 2:00,12,94,8,462,195,563
2018/12/9 3:00,10,81,8,434,165,512
2018/12/9 4:00,11,76,8,376,157,470
2018/12/9 5:00,12,73,8,380,141,456
2018/12/9 6:00,10,78,8,364,140,444
2018/12/9 7:00,11,87,8,328,136,420
2018/12/9 8:00,9,95,8,267,99,360
2018/12/9 9:00,10,101,8,306,94,390
2018/12/9 10:00,4,107,8,340,86,441
2018/12/9 11:00,4,113,8,392,90,537
2018/12/9 12:00,6,120,7,486,105,570
2018/12/9 13:00,4,128,7,580,120,650
2018/12/9 14:00,2,128,6,538,127,761
2018/12/9 15:00,6,124,8,463,119,740
2018/12/9 16:00,4,117,8,455,102,833
2018/12/9 17:00,4,117,8,414,105,692
2018/12/9 18:00,4,112,8,410,111,587
2018/12/9 19:00,3,110,8,442,98,614
2018/12/9 20:00,4,120,10,483,120,617
2018/12/9 21:00,4,127,8,498,150,677
2018/12/9 22:00,4,131,8,644,162,695
2018/12/9 23:00,8,119,8,548,169,797
2018/12/10 0:00,8,110,8,632,224,812
2018/12/10 1:00,8,103,8,578,218,680
2018/12/10 2:00,8,97,8,483,167,527
2018/12/10 3:00,9,78,8,428,158,462
2018/12/10 4:00,8,73,7,400,154,441
2018/12/10 5:00,8,72,8,382,142,423
2018/12/10 6:00,8,77,8,348,144,399
2018/12/10 7:00,9,92,8,295,136,378
2018/12/10 8:00,6,104,8,275,100,315
2018/12/10 9:00,4,137,8,358,118,493
2018/12/10 10:00,4,137,8,384,115,620
2018/12/10 11:00,35,128,8,388,94,587
2018/12/10 12:00,2,117,7,452,105,680
2018/12/10 13:00,2,119,7,372,93,677
2018/12/10 14:00,2,114,7,471,122,812
2018/12/10 15:00,4,113,8,436,96,746
2018/12/10 16:00,2,111,7,366,116,755
2018/12/10 17:00,2,101,7,378,95,644
2018/12/10 18:00,4,112,8,404,112,605
2018/12/10 19:00,4,117,10,402,125,510
2018/12/10 20:00,6,123,12,486,139,593
2018/12/10 21:00,4,147,8,648,169,782
2018/12/10 22:00,5,154,8,566,161,821
2018/12/10 23:00,10,142,8,642,203,896
2018/12/11 0:00,10,115,8,684,272,890
2018/12/11 1:00,17,108,8,580,257,791
2018/12/11 2:00,11,103,8,519,180,656
2018/12/11 3:00,11,90,8,440,164,527
2018/12/11 4:00,11,78,8,422,160,480
2018/12/11 5:00,11,74,8,378,150,447
2018/12/11 6:00,11,79,8,390,146,453
2018/12/11 7:00,10,93,8,320,127,420
2018/12/11 8:00,9,107,8,280,102,357
2018/12/11 9:00,10,143,8,386,130,521
2018/12/11 10:00,15,138,8,390,118,614
2018/12/11 11:00,30,133,9,378,142,629
2018/12/11 12:00,2,122,8,472,143,704
2018/12/11 13:00,4,112,8,426,153,749
2018/12/11 14:00,2,112,8,430,175,851
2018/12/11 15:00,2,114,8,436,130,737
2018/12/11 16:00,2,119,7,412,132,740
2018/12/11 17:00,4,116,7,408,143,695
2018/12/11 18:00,2,116,8,422,162,686
2018/12/11 19:00,4,111,8,454,170,683
2018/12/11 20:00,12,123,7,499,190,686
2018/12/11 21:00,8,147,8,589,202,725
2018/12/11 22:00,6,145,9,584,167,788
2018/12/11 23:00,9,125,8,634,174,854
2018/12/12 0:00,10,111,8,650,231,830
2018/12/12 1:00,10,108,8,620,205,791
2018/12/12 2:00,9,104,8,534,173,653
2018/12/12 3:00,10,86,8,480,152,554
2018/12/12 4:00,10,79,8,444,153,519
2018/12/12 5:00,10,73,8,412,136,482
2018/12/12 6:00,10,79,8,386,151,462
2018/12/12 7:00,9,90,8,342,129,429
2018/12/12 8:00,8,99,8,289,93,345
2018/12/12 9:00,6,112,8,378,107,429
2018/12/12 10:00,4,120,8,463,111,505
2018/12/12 11:00,2,125,4,533,121,549
2018/12/12 12:00,2,134,6,537,129,650
2018/12/12 13:00,4,132,6,561,137,722
2018/12/12 14:00,2,123,6,542,149,881
2018/12/12 15:00,2,116,8,540,138,835
2018/12/12 16:00,2,110,8,472,152,701
2018/12/12 17:00,12,116,8,434,161,716
2018/12/12 18:00,11,113,8,438,141,644
2018/12/12 19:00,6,121,7,434,144,656
2018/12/12 20:00,6,138,10,502,136,701
2018/12/12 21:00,8,154,8,610,177,731
2018/12/12 22:00,8,142,13,656,159,680
2018/12/12 23:00,9,133,8,511,155,797
2018/12/13 0:00,9,113,8,588,242,866
2018/12/13 1:00,10,111,8,557,195,746
2018/12/13 2:00,9,102,8,489,195,701
2018/12/13 3:00,11,86,8,470,178,620
2018/12/13 4:00,9,77,8,414,170,563
2018/12/13 5:00,10,73,8,400,150,533
2018/12/13 6:00,10,76,8,386,153,493
2018/12/13 7:00,10,88,10,316,133,429
2018/12/13 8:00,9,100,8,292,106,375
2018/12/13 9:00,6,114,8,370,93,438
2018/12/13 10:00,4,118,10,360,94,594
2018/12/13 11:00,4,129,14,439,124,686
2018/12/13 12:00,5,129,9,497,123,818
2018/12/13 13:00,4,131,8,515,132,941
2018/12/13 14:00,6,131,8,612,150,848
2018/12/13 15:00,4,123,8,568,116,803
2018/12/13 16:00,2,113,8,473,145,803
2018/12/13 17:00,5,112,8,462,165,878
2018/12/13 18:00,4,114,8,489,168,869
2018/12/13 19:00,8,119,9,500,158,872
2018/12/13 20:00,9,128,8,521,148,851
2018/12/13 21:00,8,155,8,562,168,791
2018/12/13 22:00,10,150,8,598,210,752
2018/12/13 23:00,9,138,8,497,196,767
2018/12/14 0:00,11,121,8,530,222,803
2018/12/14 1:00,11,117,8,624,194,719
2018/12/14 2:00,11,114,8,588,198,701
2018/12/14 3:00,11,96,0,470,211,623
2018/12/14 4:00,10,87,0,442,190,584
2018/12/14 5:00,11,75,7,398,201,493
2018/12/14 6:00,11,82,7,376,169,507
2018/12/14 7:00,11,91,8,304,156,405
2018/12/14 8:00,9,103,8,240,111,360
2018/12/14 9:00,8,117,8,292,134,405
2018/12/14 10:00,9,115,8,328,124,481
2018/12/14 11:00,4,129,8,366,106,606
2018/12/14 12:00,0,135,8,535,134,653
2018/12/14 13:00,4,134,8,580,151,845
2018/12/14 14:00,2,138,8,505,193,902
2018/12/14 15:00,4,130,8,406,150,800
2018/12/14 16:00,2,114,8,408,160,665
2018/12/14 17:00,4,112,7,426,140,680
2018/12/14 18:00,2,113,8,448,140,692
2018/12/14 19:00,4,116,8,451,144,569
2018/12/14 20:00,2,131,8,402,163,605
2018/12/14 21:00,4,157,9,472,198,647
2018/12/14 22:00,8,152,8,515,174,677
2018/12/14 23:00,7,139,8,638,204,881
2018/12/15 0:00,12,131,8,666,296,1017
2018/12/15 1:00,10,113,8,574,257,930
2018/12/15 2:00,11,105,8,506,245,659
2018/12/15 3:00,11,81,8,432,202,554
2018/12/15 4:00,11,75,8,418,193,539
2018/12/15 5:00,10,73,7,376,181,518
2018/12/15 6:00,11,76,8,380,196,493
2018/12/15 7:00,11,86,8,354,166,462
2018/12/15 8:00,10,109,8,300,123,420
2018/12/15 9:00,8,138,8,360,143,519
2018/12/15 10:00,10,138,8,360,126,704
2018/12/15 11:00,23,130,8,348,114,740
2018/12/15 12:00,2,123,8,422,111,737
2018/12/15 13:00,4,119,6,428,126,827
2018/12/15 14:00,4,110,6,390,124,939
2018/12/15 15:00,2,109,7,374,127,788
2018/12/15 16:00,6,109,6,346,142,767
2018/12/15 17:00,10,114,7,380,168,761
2018/12/15 18:00,9,108,8,400,165,755
2018/12/15 19:00,2,110,8,456,151,713
2018/12/15 20:00,2,115,10,548,178,761
2018/12/15 21:00,2,142,8,610,231,809
2018/12/15 22:00,2,144,8,534,294,958
2018/12/15 23:00,8,136,8,612,274,990
2018/12/16 0:00,11,113,8,656,349,1019
2018/12/16 1:00,10,108,8,568,265,922
2018/12/16 2:00,11,98,8,498,208,764
2018/12/16 3:00,10,85,8,436,209,605
2018/12/16 4:00,11,78,8,404,191,519
2018/12/16 5:00,11,75,8,384,167,504
2018/12/16 6:00,10,81,8,356,181,484
2018/12/16 7:00,10,97,8,335,150,463
2018/12/16 8:00,9,110,8,260,117,384
2018/12/16 9:00,9,129,8,340,170,599
2018/12/16 10:00,15,135,8,316,144,734
2018/12/16 11:00,57,115,8,398,123,836
2018/12/16 12:00,56,113,7,442,161,797
2018/12/16 13:00,70,116,7,414,148,854
2018/12/16 14:00,56,114,6,426,153,866
2018/12/16 15:00,37,113,8,428,131,758
2018/12/16 16:00,23,107,8,378,167,740
2018/12/16 17:00,33,101,8,404,198,746
2018/12/16 18:00,2,99,8,350,188,737
2018/12/16 19:00,4,105,8,394,218,713
2018/12/16 20:00,2,119,10,518,198,656
2018/12/16 21:00,0,134,8,738,231,850
2018/12/16 22:00,4,137,8,656,238,1001
2018/12/16 23:00,5,127,8,606,262,1042
2018/12/17 0:00,6,114,8,660,393,1034
2018/12/17 1:00,6,107,8,542,309,895
2018/12/17 2:00,45,99,8,484,213,725
2018/12/17 3:00,64,83,8,402,191,572
2018/12/17 4:00,62,73,7,376,191,500
2018/12/17 5:00,65,73,8,352,172,481
2018/12/17 6:00,65,77,8,372,187,487
2018/12/17 7:00,65,91,8,289,155,446
2018/12/17 8:00,65,106,8,251,133,378
2018/12/17 9:00,65,131,8,322,159,579
2018/12/17 10:00,56,132,8,376,137,734
2018/12/17 11:00,57,115,8,412,118,728
2018/12/17 12:00,5,110,7,424,132,743
2018/12/17 13:00,2,111,7,398,135,767
2018/12/17 14:00,4,117,7,406,137,908
2018/12/17 15:00,5,113,8,432,109,779
2018/12/17 16:00,4,110,7,362,132,851
2018/12/17 17:00,5,115,7,354,180,827
2018/12/17 18:00,2,106,8,408,186,761
2018/12/17 19:00,4,112,10,376,161,782
2018/12/17 20:00,2,116,12,466,177,812
2018/12/17 21:00,8,133,8,638,215,863
2018/12/17 22:00,9,138,8,642,207,943
2018/12/17 23:00,10,130,8,566,172,821
2018/12/18 0:00,10,114,8,574,266,905
2018/12/18 1:00,11,113,8,526,235,755
2018/12/18 2:00,9,102,8,451,174,647
2018/12/18 3:00,10,85,8,424,174,605
2018/12/18 4:00,10,75,8,386,165,524
2018/12/18 5:00,9,77,8,370,153,495
2018/12/18 6:00,9,83,8,344,170,530
2018/12/18 7:00,10,93,8,316,132,464
2018/12/18 8:00,9,108,8,243,87,390
2018/12/18 9:00,12,139,8,358,129,572
2018/12/18 10:00,2,138,8,358,155,695
2018/12/18 11:00,32,120,9,356,125,722
2018/12/18 12:00,5,112,8,366,170,818
2018/12/18 13:00,2,115,8,384,170,779
2018/12/18 14:00,0,114,8,454,160,925
2018/12/18 15:00,2,111,8,404,147,716
2018/12/18 16:00,4,111,7,372,158,743
2018/12/18 17:00,6,98,7,372,156,671
2018/12/18 18:00,2,107,8,346,173,653
2018/12/18 19:00,9,113,8,348,174,647
2018/12/18 20:00,6,114,7,414,188,650
2018/12/18 21:00,6,129,8,578,227,794
2018/12/18 22:00,8,147,9,604,235,938
2018/12/18 23:00,8,126,8,614,243,844
2018/12/19 0:00,10,113,8,574,302,953
2018/12/19 1:00,9,109,8,506,248,869
2018/12/19 2:00,10,100,8,501,212,725
2018/12/19 3:00,9,86,8,420,182,566
2018/12/19 4:00,9,76,8,376,178,505
2018/12/19 5:00,10,77,8,352,168,482
2018/12/19 6:00,10,80,8,340,169,517
2018/12/19 7:00,9,92,8,286,143,429
2018/12/19 8:00,9,106,8,243,107,366
2018/12/19 9:00,13,133,8,308,124,513
2018/12/19 10:00,5,132,8,372,137,665
2018/12/19 11:00,33,116,4,330,124,695
2018/12/19 12:00,2,111,6,428,119,809
2018/12/19 13:00,4,113,6,410,139,812
2018/12/19 14:00,2,109,6,428,155,958
2018/12/19 15:00,2,108,8,358,145,677
2018/12/19 16:00,2,111,8,374,150,734
2018/12/19 17:00,5,107,8,364,153,746
2018/12/19 18:00,2,115,8,398,157,653
2018/12/19 19:00,4,112,7,410,146,611
2018/12/19 20:00,2,111,10,440,174,695
2018/12/19 21:00,6,126,8,574,184,746
2018/12/19 22:00,8,125,13,604,180,761
2018/12/19 23:00,7,112,8,563,172,851
2018/12/20 0:00,10,101,8,632,228,896
2018/12/20 1:00,10,102,8,560,202,830
2018/12/20 2:00,9,98,8,542,187,689
2018/12/20 3:00,9,84,8,463,174,564
2018/12/20 4:00,10,77,8,384,147,510
2018/12/20 5:00,10,77,8,378,139,516
2018/12/20 6:00,10,82,8,340,140,522
2018/12/20 7:00,9,92,10,274,129,463
2018/12/20 8:00,8,101,8,222,88,390
2018/12/20 9:00,9,110,8,306,102,459
2018/12/20 10:00,4,112,10,394,140,590
2018/12/20 11:00,4,117,14,380,116,638
2018/12/20 12:00,4,119,9,430,116,620
2018/12/20 13:00,6,120,8,420,122,719
2018/12/20 14:00,4,117,8,483,111,839
2018/12/20 15:00,9,112,8,418,122,716
2018/12/20 16:00,6,116,8,436,164,743
2018/12/20 17:00,6,112,8,402,131,725
2018/12/20 18:00,6,110,8,406,115,683
2018/12/20 19:00,2,119,9,406,135,674
2018/12/20 20:00,2,117,8,408,138,704
2018/12/20 21:00,7,125,8,461,152,698
2018/12/20 22:00,6,135,8,467,125,680
2018/12/20 23:00,8,116,8,488,163,755
2018/12/21 0:00,10,112,8,528,210,908
2018/12/21 1:00,20,111,8,530,220,797
2018/12/21 2:00,9,103,8,518,186,704
2018/12/21 3:00,10,91,0,440,151,548
2018/12/21 4:00,11,85,0,382,155,501
2018/12/21 5:00,9,76,7,396,142,459
2018/12/21 6:00,10,81,7,380,143,476
2018/12/21 7:00,11,92,8,298,136,432
2018/12/21 8:00,8,100,8,220,82,348
2018/12/21 9:00,8,105,8,302,90,419
2018/12/21 10:00,6,103,8,316,107,443
2018/12/21 11:00,8,111,8,388,83,608
2018/12/21 12:00,8,117,8,458,119,677
2018/12/21 13:00,6,114,8,509,123,833
2018/12/21 14:00,6,117,8,540,141,899
2018/12/21 15:00,9,108,8,428,100,695
2018/12/21 16:00,6,114,8,380,108,686
2018/12/21 17:00,6,106,7,338,94,593
2018/12/21 18:00,4,100,8,342,98,533
2018/12/21 19:00,4,96,8,348,113,498
2018/12/21 20:00,4,103,8,388,127,578
2018/12/21 21:00,4,106,9,456,129,545
2018/12/21 22:00,4,114,8,478,139,638
2018/12/21 23:00,10,115,8,524,164,809
2018/12/22 0:00,9,114,8,588,189,815
2018/12/22 1:00,9,110,8,560,197,668
2018/12/22 2:00,11,104,8,544,188,647
2018/12/22 3:00,10,100,8,445,170,540
2018/12/22 4:00,9,87,8,384,155,482
2018/12/22 5:00,9,83,7,384,145,473
2018/12/22 6:00,11,87,8,362,133,480
2018/12/22 7:00,9,92,8,295,126,432
2018/12/22 8:00,7,107,8,231,84,339
2018/12/22 9:00,6,129,8,322,109,450
2018/12/22 10:00,10,128,8,340,129,644
2018/12/22 11:00,58,119,8,304,92,674
2018/12/22 12:00,35,118,8,406,111,620
2018/12/22 13:00,4,122,6,382,107,656
2018/12/22 14:00,4,123,6,378,122,934
2018/12/22 15:00,4,118,7,406,128,698
2018/12/22 16:00,2,113,6,310,111,773
2018/12/22 17:00,4,114,7,334,137,770
2018/12/22 18:00,4,108,8,442,139,752
2018/12/22 19:00,2,112,8,408,144,614
2018/12/22 20:00,2,113,10,406,173,635
2018/12/22 21:00,2,123,8,545,185,731
2018/12/22 22:00,4,126,8,604,191,821
2018/12/22 23:00,6,120,8,533,179,824
2018/12/23 0:00,9,112,8,614,239,926
2018/12/23 1:00,18,114,8,486,215,758
2018/12/23 2:00,11,101,8,495,182,623
2018/12/23 3:00,9,90,8,418,168,545
2018/12/23 4:00,10,84,8,368,151,507
2018/12/23 5:00,9,83,8,354,147,462
2018/12/23 6:00,10,87,8,370,135,491
2018/12/23 7:00,10,89,8,280,132,429
2018/12/23 8:00,9,105,8,245,90,357
2018/12/23 9:00,8,127,8,360,124,511
2018/12/23 10:00,4,126,8,368,106,656
2018/12/23 11:00,37,123,8,348,107,686
2018/12/23 12:00,44,118,7,422,143,683
2018/12/23 13:00,4,119,7,424,129,746
2018/12/23 14:00,4,118,6,408,137,830
2018/12/23 15:00,6,115,8,406,142,788
2018/12/23 16:00,4,112,8,420,137,845
2018/12/23 17:00,12,107,8,396,167,707
2018/12/23 18:00,10,113,8,440,174,713
2018/12/23 19:00,8,110,8,376,149,722
2018/12/23 20:00,8,115,10,428,170,686
2018/12/23 21:00,7,128,8,554,196,818
2018/12/23 22:00,8,128,8,576,193,845
2018/12/23 23:00,9,120,8,599,192,749
2018/12/24 0:00,11,112,8,650,251,956
2018/12/24 1:00,10,115,8,536,246,761
2018/12/24 2:00,9,102,8,481,192,599
2018/12/24 3:00,10,91,8,400,166,516
2018/12/24 4:00,10,86,7,364,169,479
2018/12/24 5:00,9,82,8,372,152,468
2018/12/24 6:00,10,89,8,356,148,497
2018/12/24 7:00,10,95,8,325,141,446
2018/12/24 8:00,9,108,8,252,104,372
2018/12/24 9:00,6,130,8,308,111,519
2018/12/24 10:00,4,134,8,352,125,650
2018/12/24 11:00,15,121,8,400,138,599
2018/12/24 12:00,2,119,7,476,142,554
2018/12/24 13:00,5,118,7,426,141,704
2018/12/24 14:00,4,118,7,392,136,824
2018/12/24 15:00,4,114,8,364,114,758
2018/12/24 16:00,4,115,7,378,114,752
2018/12/24 17:00,4,110,7,388,133,671
2018/12/24 18:00,4,114,8,356,155,641
2018/12/24 19:00,4,117,10,338,174,620
2018/12/24 20:00,4,122,12,400,199,722
2018/12/24 21:00,4,133,8,640,208,815
2018/12/24 22:00,4,129,8,564,181,869
2018/12/24 23:00,6,125,8,598,201,890
2018/12/25 0:00,8,119,8,638,238,908
2018/12/25 1:00,9,118,8,515,220,758
2018/12/25 2:00,8,105,8,490,187,689
2018/12/25 3:00,8,92,8,400,176,567
2018/12/25 4:00,8,86,8,364,157,462
2018/12/25 5:00,8,84,8,382,146,496
2018/12/25 6:00,9,92,8,358,143,501
2018/12/25 7:00,8,101,8,301,136,447
2018/12/25 8:00,4,111,8,263,104,387
2018/12/25 9:00,6,136,8,338,127,513
2018/12/25 10:00,6,140,8,336,129,605
2018/12/25 11:00,6,121,9,364,106,638
2018/12/25 12:00,8,122,8,428,137,668
2018/12/25 13:00,14,123,8,346,127,764
2018/12/25 14:00,10,134,8,424,123,836
2018/12/25 15:00,8,127,8,402,124,779
2018/12/25 16:00,10,119,7,378,124,857
2018/12/25 17:00,16,114,7,440,135,653
2018/12/25 18:00,11,116,8,422,136,626
2018/12/25 19:00,2,111,8,408,131,620
2018/12/25 20:00,4,118,7,483,166,629
2018/12/25 21:00,4,138,8,567,213,641
2018/12/25 22:00,4,143,9,564,213,851
2018/12/25 23:00,7,130,8,630,227,860
2018/12/26 0:00,8,123,8,630,245,878
2018/12/26 1:00,9,118,8,533,231,767
2018/12/26 2:00,8,101,8,483,182,650
2018/12/26 3:00,9,91,8,414,156,551
2018/12/26 4:00,9,87,8,368,149,474
2018/12/26 5:00,9,85,8,360,135,456
2018/12/26 6:00,8,88,8,360,139,493
2018/12/26 7:00,9,99,8,313,129,444
2018/12/26 8:00,6,116,8,252,94,354
2018/12/26 9:00,4,147,8,356,132,511
2018/12/26 10:00,4,148,8,348,153,623
2018/12/26 11:00,2,127,4,388,164,650
2018/12/26 12:00,9,120,6,376,151,740
2018/12/26 13:00,11,126,6,430,168,845
2018/12/26 14:00,10,121,6,432,171,911
2018/12/26 15:00,2,120,8,426,124,767
2018/12/26 16:00,8,118,8,354,135,740
2018/12/26 17:00,14,115,8,384,139,737
2018/12/26 18:00,7,113,8,378,123,695
2018/12/26 19:00,4,118,7,398,154,578
2018/12/26 20:00,4,130,10,408,190,557
2018/12/26 21:00,2,139,8,541,263,644
2018/12/26 22:00,4,145,13,592,207,779
2018/12/26 23:00,6,130,8,566,216,851
