POWER_5,POWER_6,POWER_11,POWER_12,POWER_21,POWER_22,POWER_23,POWER_24,POWER_43,POWER_44,POWER_45,POWER_46
46.05,11.9,7.45,18.9,19.3,16.95,39,18.15,11.8,23.5,17.25,11.9
43.05,11.35,7.95,18.15,18.4,17.25,36.65,17.5,13.8,22.55,17.65,10
38.3,10,8.2,17.7,17.45,20.15,34.65,16.85,10.55,22.8,17.65,8
34.05,8.65,5.95,16.9,16.35,18.7,33.05,16.05,10.25,21.1,17.4,5.75
31.35,7,6.45,15.65,15.15,18.95,32.15,15,8.35,19.95,16.75,3.8
30,7.45,6.55,14.1,14.05,22.15,30,14.2,7.3,17,13.2,5.2
28.25,5.65,6.2,12.5,13.05,22.55,27.85,13.35,7.4,17.25,16.05,6.8
26.95,6.2,6.1,11.25,12.15,21.35,24.9,12.35,7.4,18.15,15.4,6.8
25.35,7.35,5.05,9.95,11.05,20.8,22.2,11.3,7.45,19.5,15.4,6.75
23.35,6.4,4.6,8.7,9.9,19.65,20.3,10.15,7.55,20.55,10.55,4.55
20.15,5.8,3.75,7.65,8.7,17.4,17.95,9.05,7.3,17.1,9.5,4
14.5,5.45,1.8,6.95,7.3,15.9,14.85,7.5,6.1,0.05,12.9,2.85
15,4.7,2.6,6,6.05,14.35,11.9,5.85,5.1,0,11.85,2.6
12.05,3.95,1.4,4.95,5,12.75,10,4.85,4.3,5.8,10.7,2.05
2.55,3,0.95,3.95,4.05,10.95,6.95,4.15,3.3,9.4,9.25,1.3
3.5,1.25,0.25,1.9,2.1,9.3,2.3,2.8,1.45,13,7.45,0.6
0.85,0.35,0.1,0.55,0.6,7,0.7,0.95,0.45,10.05,5.85,0.25
0.1,0.05,0,0.15,0.15,0.8,0.45,0.2,0.15,3,3,0.05
0,0,0,0,0,0,0.05,0,0,0,0.7,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.15,0,0,0,0.95,0,0
0.15,0.05,0.05,0,0.05,2,0.05,0,0,0.95,0,0
1.25,0.65,0.2,0,0.15,5.1,0.3,0.15,0,6,0,0.05
4.95,1.85,0.75,0,0.5,6,0.95,0.45,0,7.05,0,0.6
10.1,3.25,1.5,0,1.45,8.75,3.75,1.25,0,12.1,0.05,2
12.2,4.15,1.65,0.05,3,7.95,7.4,2.05,0,15.2,0.15,2.85
14.75,5,2.05,0.15,3.95,7.05,9.25,2.3,0,17.3,0.3,3.35
17.8,5.7,2.55,1.65,3.05,9.85,12.55,3.05,0,20.7,0.65,5
20.55,6.6,3.85,3.7,5.05,10.35,14.2,4.1,0,20.2,2.7,5.45
22.3,8.1,4.8,4.45,5.45,6.8,13.7,3.85,0.15,21.85,7.65,5.4
25.65,9.45,5.45,6.95,5.35,4.15,11.05,5.4,0.5,23.3,4.1,5.2
28.95,10.7,6.1,8.8,5.95,4.2,10,6.75,1.85,25.3,10.3,5.3
32.05,11.9,6.95,10.3,7.75,6,8.6,5.95,3.95,26.6,7.85,5.3
35.7,13,7.65,8.45,8.8,19.15,3.4,7.6,5,28.15,8,4.45
39.75,13.85,7.2,9,11.15,16.4,4.4,11.5,6.5,26.25,11.85,6.05
39.25,13.85,4.05,7,10.8,11.25,9.4,12.75,8.75,20,11.4,6.85
46.25,13.85,6.25,7.7,9.65,13.95,7.85,13.4,10.2,21,11.9,7
50.45,12.4,5.9,8.2,10.7,17.35,7.65,13.9,12.3,10.15,13.1,6.75
53.15,15.2,7.45,7.5,9.55,18.8,13.85,13.6,12.8,12.6,12.1,6.3
54.9,17.25,7.25,8.7,10.35,19.8,13.7,13.2,13.45,21.95,14.3,6.15
50.9,17.9,9.3,10.2,12.55,19.85,16.55,12.35,12.3,26.45,14.4,6.55
54.3,17.65,9.8,13.35,14.65,18,21.15,13.45,13.95,24.3,11,7.55
48.4,16.3,9.25,15.15,17.8,14.6,20.5,15.65,15.45,21,8.75,9.05
54.4,16.6,7.75,15.25,20.5,11.85,21.2,17.4,16.4,25.25,9.75,9.55
41.3,15.4,8.05,12.9,21.55,8.95,22.5,18.5,19.1,20.95,10.3,9.55
53.15,17.6,8.1,10.9,23.6,7.45,24.45,19.7,17.7,24.8,7.6,9.6
39.4,15.85,10.2,10.7,24.85,6.15,22.55,21.4,12.5,17.95,6.15,9.2
29.35,13.65,12.5,16.8,22.4,10.95,20,20.2,12.65,13.15,6.7,6.8
33.9,14.55,12.6,21.7,21.35,11.9,17.1,16.35,13.85,9.45,9.2,4.45
32.1,16.2,8.6,23.9,21.6,6.35,14.3,13.7,14.6,11.15,9.9,3.1
37.25,14.8,2.3,24.3,22.55,9.8,11.3,11.85,15.2,13.25,11.05,5.2
33.5,11.75,1.45,24.3,23.7,8.45,10.15,17.5,16.05,14.85,12.45,8.65
23.2,10.4,5,23.9,24.75,9.6,10.1,20.25,17.4,13.55,13,12.75
17.2,12.55,7.4,22.05,24.95,9.25,17.25,20.65,18.1,15.5,12.5,16.75
16.15,13.15,6.35,23.45,24.85,8.2,26.35,18.65,17.1,11.65,11.1,17.95
11.85,12.75,7.1,22.7,25.1,9.3,32.55,17.9,16.1,12.35,10.1,18
4.75,11.65,4.45,19.95,24,9.8,30.1,19.2,14.4,13.3,8.8,18.1
4.05,10.55,5.9,17.55,18.3,9.2,27.8,20.75,10.15,12.75,7.75,18.6
5.3,9.45,6.8,18.1,19.25,9.05,26.55,21.5,8.7,12.95,6.6,18.7
7.3,8.95,6.65,15.5,22.55,8.65,30.2,22.4,11.65,15.8,4.7,15.8
2.85,8.85,5.25,14.5,24,10,29.45,22.85,15.6,17,4.35,14.25
9.1,9.2,3.55,14.9,22.85,10.5,28.05,23.15,16.8,14.65,4.2,14
12.3,10,2.8,15.4,18.7,10.5,24.9,23.35,15.7,14.25,4.1,13.5
11.5,10.3,1.85,17.2,18.7,11.45,22.3,23.3,13.85,9.15,3.65,13.9
15.8,10.05,1.35,20.15,19.3,11.8,20.4,22.9,14.1,11.5,3.25,14.45
11.35,8.45,2.85,19.3,19.45,9.5,16.4,17.3,16.9,14.1,4.05,12.6
13.5,7.2,2.75,18.95,19.7,7.85,15.85,14.4,18.4,6.5,5.05,13.85
17.9,6.5,2.65,18.4,19.75,6.3,15.55,14,18.9,2.75,5.85,13.9
20.7,5.9,2.8,17.95,19.7,4.55,14.4,14.25,19.1,5.8,6.6,13.9
21.5,5.45,2.95,17.35,19.75,2.95,13.2,11.9,19.05,5.75,7.3,14.1
23.45,4.85,2.9,16.25,19.4,2.05,13.05,14.45,18.9,8.9,9,13.7
26.75,4.15,3.1,14.25,17.9,7.7,12.8,17.05,17.95,8.7,10.4,13.25
28.6,3.85,3.35,13.8,17,9,9.6,17,16.35,7.9,9.95,12.2
30.2,3.55,4.35,14.1,16.8,9.35,5.35,16.25,14.6,7.25,6.7,11.05
32.35,3.3,4,14.5,16.8,7.55,0.75,15.4,13,6.15,6.8,10.85
33.45,2.3,4.1,14.8,15.55,8.25,0.2,14.7,11.05,3.55,5.95,10.7
32.9,0.9,2.95,14.7,13.45,7.4,0.5,13.75,9.25,1.35,6.55,10.65
27.4,0.5,0.85,11.8,12.85,8.95,7.25,13.35,9.7,0.9,1.65,9.8
18.75,0.45,0.35,11.65,12.3,3.7,3.8,12.6,9.5,0.85,0.25,6.1
19.95,0.3,0.1,8.7,11.7,13.5,2.35,11.7,8.4,1.2,0.15,4.95
16.95,0.3,0.1,5.35,10.3,9.95,0.45,10.7,7.45,0.6,0.7,4.45
19.85,0.2,0,4.8,9,8.8,0.2,9.65,6.6,0.25,0.25,4.1
18.2,0.15,0.05,5.5,7.7,5.8,2.5,8.55,6.05,0.2,4.8,3.2
14.95,0,0.1,5.7,5.85,2.25,3.05,5.7,3.95,0.35,5.75,3.65
11.1,0,0.1,4.85,4.7,1.3,1.4,4.85,3.8,0.05,5,3.45
6.3,0,0.05,4.15,3.65,0.85,9.55,4.05,3.1,0,4.3,2.75
1.95,0,0,3.45,1.7,0.35,7.2,1.35,2.1,0,3.45,2.25
0.65,0,0,2.05,0.7,0.15,2.2,1.1,1.15,0,2.7,0.95
0.15,0,0,0.6,0.25,0.2,1.05,0.55,0.35,0,2.5,0.25
0,0,0,0.1,0.05,0.95,0,0.15,0.05,0,5.85,0.05
0,0,0,0,0,0,0,0,0,0,3.6,0
0,0,0,0,0,0,0,0,0,0,0.55,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0.05,0,0,0,0,0.05,0
0.4,0,0,0,0.05,2.55,0.05,0,0,0,3.2,0.05
2.2,0.05,0,0.15,0.3,3.5,0.1,0.25,0.2,0.15,5.05,0.3
6.8,0.25,0.65,1,1.3,11.05,0.3,1.1,0.9,1.1,6.1,1.2
10.45,0.45,1,3.2,3.3,12.4,2.45,3.15,2.9,4.9,6.35,2.9
13.25,1,0.4,4.85,4.55,13.15,0.85,4.55,4.1,5.6,8.25,3.6
16.45,2,0.95,6.55,5.55,11.65,0.2,5.65,4.75,6.45,8.55,4.5
19.8,3.25,1,8.25,6.55,14.45,7.8,6.8,5,7.55,10.5,5.3
22.75,3.85,2.6,9.25,7.6,13.85,11.6,7.95,5.3,9.35,10.25,6.1
25.8,4.25,2.75,9.6,8.75,20.1,11.6,8.5,6.9,8.6,7.8,6.9
30.1,4.8,3.25,10.1,9.9,21.05,18.95,9.3,8.45,7.15,7.8,7.75
34.4,5,3.45,11.45,11.05,21.75,23.6,10.95,9.8,7.3,10.7,8.75
39.05,4.75,4.5,12.2,12.35,22.8,21.9,12.2,10.9,6.55,15.5,9.8
43.1,4.5,4.85,12.95,13.55,22.8,25.6,13.6,12.2,6.95,14.2,10.9
45.65,3.7,4.55,14.05,14.45,23.15,26.45,14.1,13.55,6.1,14.05,11.9
46.4,4.15,4.15,14.9,14.7,23.6,22.35,15.1,15.25,5.25,2.95,12.4
49.35,4.9,4.15,15.45,16.85,25.7,20.75,18,16.9,7.9,2.85,12.65
52.3,5.55,4.05,11.65,18.3,25.65,21.1,20.6,18.4,4.6,17,13.75
54.15,5.7,3.9,10.7,18.65,25.95,15.1,22.25,19.85,7.7,20.3,15
56.85,5.9,3.9,13.6,18.2,23.75,14.85,22.95,20.95,5.5,20.25,16
59.35,5.6,4.3,16.55,18.8,23.9,19.9,23.6,21.95,20.65,12.15,16.35
62.6,6.85,3.4,17.65,20.75,23.35,25.6,21.9,22.25,21.4,16.15,16.05
59.35,7.9,2.45,19.55,21.6,25.2,30.9,21.2,22.45,19.1,16.75,16.25
51.7,8.9,2.3,20.65,21.7,20.4,32.15,20.55,22.55,10.6,14.8,16.6
48.4,9,3.85,21.05,22.15,22.95,35.7,19.25,22.55,21.35,14.4,17.15
53.3,8.05,3.7,21.3,22.85,20.8,41,18.9,22.65,25.9,12.55,17.9
61.25,8.65,3.35,22.2,23.5,12.65,46.85,20.2,23.1,27.95,14.25,18.15
64.45,11.6,1.3,22.65,20,16,43.8,19,22.7,11.95,15.25,15.75
67.35,13.15,3.7,19.8,15.65,14.9,41.85,18.7,21.85,13.95,17.35,13.9
72.6,13.65,2.85,17.6,14.1,27.3,23.6,20.9,21.85,26.65,18.35,11.95
68.65,11.45,4.95,16.3,18.65,28.15,36.8,25.45,20.6,34.75,14.95,12.05
62.8,12.45,5.05,16.2,21.65,27.6,39.05,27.1,20.5,19.7,11.45,14
57.95,15.55,9.55,16.55,23.1,21.9,40.9,24.7,21.65,19.75,11.35,15.2
46.9,11.1,13,18,22.25,17.1,35.05,24.8,20.15,22.6,13.25,16.05
45.9,9.95,13.6,19,20.9,20.7,38.65,25.1,19.85,15.35,14,15.8
41.55,10.4,13.8,20.2,20,17.2,39.7,24.85,20.15,25.85,21.2,14.35
42.6,11.65,13.85,21.2,18.45,14.55,45.2,24.05,16.85,19.85,17.15,13.2
42.45,13.05,13.95,22.3,16.25,11.75,48.8,23.4,18.35,23.4,12.65,13.25
54.85,14.85,13.35,23.15,15.85,21.7,47.5,22.8,20.65,29.55,17.5,14.45
25.2,15.8,10.6,22.65,18.6,26.75,30.35,22.6,21.75,9.35,19.7,16.3
16.1,15.85,6.55,21.75,20.6,25.8,29.1,20.45,20.3,7,14,16.95
19.3,15.35,4.75,21.4,21.15,19.4,25.7,18.45,20.55,7.45,13,17.1
42.1,14.75,5.35,21.35,21.45,7,33.2,16.15,22.3,9.3,18.35,17.05
60.6,14,4.8,21.3,21.3,7.1,47.7,19.55,21.8,23.55,20.15,16.95
60.35,13.3,10.35,21.25,20.35,20.5,24.2,21.55,18.5,27.05,14.5,16.8
53.2,13.8,11.6,20.75,20.15,25.85,38.9,21.25,16.95,29.45,14.65,16.05
10.55,10.1,10.6,19.65,18.4,25.25,28.25,20.3,18.3,28.95,19.5,12.55
12.8,10.9,9.95,17.65,17.8,27.15,35.2,19.4,15.85,27.7,20.35,11.65
34.9,12.05,9.15,18.75,17.9,26.15,36.15,18.6,8.9,28.45,19.85,10.5
22.75,14.1,8.15,21.65,18,26.25,37.95,18,11,29.4,19.65,10.5
51.4,15.4,6.15,20.65,17.4,23.3,35.15,18,13,27.15,18.8,11.85
48.9,14.1,4.95,15.15,13.8,21,39.5,18.75,11.05,18.65,17.75,12.55
46.35,14.4,3.1,13.2,12.95,19.95,35.75,15.8,10.5,26.3,18.8,11.6
42.6,14.6,4.3,10.65,12.95,19.55,30.45,12.35,10.75,20.15,18.7,10.1
42.3,13.9,5.35,10.85,9.95,13.25,24.9,13.2,11.5,13.75,17.45,8.55
40.2,12.35,6.95,10.95,11.85,17.3,29.2,12.6,11.95,12.8,17.1,6.8
35.35,9.1,5.7,10.8,11.9,20.85,28.15,7.95,12.45,12,17.3,5.25
36.2,9.1,3.3,9.65,9.65,18.1,22.3,9.3,10.35,22.75,15.65,4.45
33.2,7.8,3.8,9.55,7.55,20.2,24.95,7.5,8.85,21.8,15.45,4.15
29.45,7.3,3.85,9.75,7,21.65,17.25,8.25,9.3,23.5,14.6,4
26.25,5.65,3.65,8.9,6.5,20.85,19.45,8.9,9.35,20.9,14.45,3.95
23.35,3.45,3.25,7.65,6.3,19.9,15.95,7.95,8.35,21.35,13.65,3.6
20.45,4.45,3.35,5.9,6.45,18.05,14.55,6.6,6.15,20.3,13,3.3
17.05,3.95,3.15,4.7,6.1,15.95,10.3,6.45,3.75,20.15,12.35,3.05
13.9,3.8,2.6,1.65,5.25,14.8,6.95,5.65,1.6,17.95,11.3,2.75
11.15,3.65,2.1,1.5,4.35,13.5,2.05,4.65,0.7,13.6,10.35,2.1
7.4,2.05,1.35,1,2.75,12.2,0.55,3.75,0.5,1.1,9,1.1
2.4,0.5,0.45,0.1,0.75,10.9,0.05,1.6,0.25,0.05,7.45,0.5
0.5,0.05,0.1,0.15,0.2,8.4,0,0.45,0.1,2.35,5.75,0.15
0.05,0,0,0.05,0.05,2.35,0,0.05,0.05,0.2,0.95,0.05
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.05,0.05,0,0,0,0,0,0,0,0,0.15,0
0.2,0.25,0.2,0.05,0.05,0,0.05,0,0.05,1.1,2.35,0.05
0.45,0.9,0.6,0.3,0.35,2.15,0.4,0.25,0.3,9.8,1.45,0.35
0.05,2.25,1.55,1.3,1.4,5.45,2.15,1.15,1.35,14.65,2.45,1.6
0,3.4,2.3,3.7,3.65,5.4,7.05,3.3,3.65,16.45,5.5,3.3
3.65,4.35,2.55,5.25,4.75,8.3,10.2,4.65,4.65,18.45,5.4,4.35
10.45,4.4,3.3,6.15,5.85,11.6,12.95,5.7,5.65,20.4,5.5,5.35
15.25,5.2,4.3,6.85,6.9,9.2,15.8,6.9,6.65,21.6,5.45,6.2
16.5,6.75,4.05,8,8,9.85,17.8,8.1,7.8,20.7,3.75,7.25
19.45,8,3.4,9.1,9.15,7.25,18.6,9.3,8.95,9.45,3.4,7.45
29.1,9.2,4.15,10.15,10.3,9.5,20.75,10.65,10,11.55,4.25,7.85
37.75,10.15,6,11.3,11.6,11.5,23.55,11.8,10.95,15.25,4.5,8.65
39.9,10.75,7.1,12.8,12.8,15.3,25.95,13.1,12.15,23.5,5.65,9.6
43.85,11.25,7.75,14.1,14,18.65,28.55,14.4,13.4,18.1,6.25,10.3
42.1,11.45,7.4,15.2,15.3,20.8,31.95,15.45,14.55,21.15,6,11.2
46.8,10.95,6.2,16.45,16.55,16.75,33,16.5,15.7,27,6.55,12.3
49.6,11,8.05,17.85,17.8,15.65,34.7,17.95,16.5,27.15,10.3,13.15
51.95,10.75,4.9,19.05,18.75,14.95,36.4,19.3,17.3,27.55,10.4,13.85
54.45,11.3,5.2,20.1,19.8,14.25,38.5,20.25,18.15,26.2,10.75,14.45
56.45,12,6.15,21.2,21.15,13.1,40.1,21.2,19,25.2,7.7,14.95
57.15,12.2,6.6,21.45,22.3,12.3,41.5,21.8,19.95,23.9,10.85,15.45
54.35,12.55,8.2,18.5,22.65,11.8,31.1,22.45,20.8,24.5,16.3,15.95
55.25,13,9.6,19.35,22.95,10.55,21.9,23.3,21.55,25.9,15.25,16.55
57.05,12.55,8.2,15.85,23.15,12.75,27.15,23.6,22.85,26.05,13.9,17.2
62,10.9,7.05,13.85,23.4,13.7,25.5,23.6,22.8,25.1,11.75,17.6
63.2,11.05,5.7,15.4,23.85,13.15,37.5,23.65,21,21.15,9.7,17.95
61.65,12.55,6.35,14.95,24.1,17.45,44.3,23.85,20.9,19.1,8.1,18.1
63.8,13.5,7.45,16.35,25,18.8,50.2,24.9,22,18.3,8.05,18.05
62.65,13.65,7.5,13.25,25.65,19.85,51.05,25.5,22.65,20.6,8.55,18.05
